[FW Path]:D:\FW_DL_And_Format_ODM_V1.2.10\FW_DL_And_Format_ODM_V1.2.10\BG772AGLAAR01A05_QDM065-EA_01.001.01.052\BG772AGLAAR01A05_QDM065-EA_01.001.01.052\fw.alt
[FW DB]:BG772AGLAAR01A05_QDM065-EA_01.001.01.052;BG772AGLAAR01A05
[Fixture Number]:1
[Serial Number]:P14K4DQ02000033
[IMEI]:
[Date]:2024-4-26_17:48:27
[Tool Version]:FW_DL_And_Format_ODM_V1.2.10
[StationName]:DL_FW
[MO]:SUGQ5000048706
[OC]:QDM065EABA-N06-AAAAA
[DL Time]:165
[FN]:QDM065-EA-DL-11-001-M
[Opertaor]:111
++++++++++++++++++++++++++++++
[DL Info]:Q6-A0740-BL8L10503:not need set 120M
[DL Info]:Tool not need Erase(QDM065EABA-N06-AAAAA)...
[DL Info]:[Log_Level]:L6
[DL Info]:KEY_IMEI:P14K4DQ02000033
[DL Info]:TestFlow- Update MOB SN Status Pass!-AUTO_DL_MCU
[DL Info]:---DL Firmware Pass----
[DL Info]:[2024-4-26-17:48:27]-IMEI(P14K4DQ02000033)-SQL_DB_ADD_ABSTRACT_LOG_CONN(1) Pass
[DL Info]:---SaveLog_Abstract 1 Pass----
[DL Info]:---Upload_DL_Status_Flag_MOB-----
[DL Info]:After DL:Update AUTO_DL_FW Pass
[DL Info]:---Upload_DL_Status_Flag---Pass------
++++++++++++++++++++++++++++++
[Abstract_Log ErrCode ID]:0x3000000 
[Abstract_Log ErrCode Info]: 
++++++++++++++trace log begin+++++++++++++++
2024-4-26_17:45:42 <--> ************IMEI:P14K4DQ02000033************
2024-4-26_17:45:42 <--> Not First_Product
2024-4-26_17:45:43 <--> Check_Set_SQL_MOB_SN Pass
2024-4-26_17:45:43 <--> +++++++++++1,Check Module Mode+++++++++++
2024-4-26_17:45:43 <--> Open port ......
2024-4-26_17:45:43 <--> Open port success
2024-4-26_17:45:51 <--> :  3  0 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
2024-4-26_17:45:51 <--> Check module success
2024-4-26_17:45:51 <--> +++++++++++2,DLMode =1 非裸片+++++++++++
2024-4-26_17:45:51 <--> DL start ......
2024-4-26_17:45:51 <--> D:\FW_DL_And_Format_ODM_V1.2.10\FW_DL_And_Format_ODM_V1.2.10\Altair\1\powershell.exe /c D:\FW_DL_And_Format_ODM_V1.2.10\FW_DL_And_Format_ODM_V1.2.10\Altair\1\ImageBurnTool1.exe -v D:\FW_DL_And_Format_ODM_V1.2.10\FW_DL_And_Format_ODM_V1.2.10\BG772AGLAAR01A05_QDM065-EA_01.001.01.052\BG772AGLAAR01A05_QDM065-EA_01.001.01.052\RK_03_00 E0_BZ /0 /1 /2 /3 /4 /7 /11 /12 /19 -uartparams 1 226 3000000 1 -s 1 -n 1
2024-4-26_17:45:58 <--> Setting baudrate to 3000000
2024-4-26_17:46:1 <--> Setting flow control on
2024-4-26_17:46:2 <--> Log file's location:
2024-4-26_17:46:2 <--> 'C:\ProgramData\Altair\ImageBurnTool\Logging\LogFile26-04-2024  17-45-52.826.txt'
2024-4-26_17:46:5 <--> Reading Session File: C:\Users\Administrator\AppData\Local\Temp\tmpD9FD.tmp
2024-4-26_17:46:5 <-->  Write: erase 0xB8010000 "+1000"
2024-4-26_17:46:5 <-->  ...
2024-4-26_17:46:5 <-->  Done.
2024-4-26_17:46:5 <-->  Read: 10 \fpattern(Erased *#) with timeout 10000
2024-4-26_17:46:5 <-->  ...
2024-4-26_17:46:5 <-->  Done.
2024-4-26_17:46:5 <-->  Write: loadb 0xB80B0000
2024-4-26_17:46:5 <-->  ...
2024-4-26_17:46:5 <-->  Done.
2024-4-26_17:46:5 <-->  Read: 3 \fpattern(## Ready for binary (kermit) download*) with timeout 3000
2024-4-26_17:46:5 <-->  ...
2024-4-26_17:46:5 <-->  Done.
2024-4-26_17:46:5 <-->  Send: D:\FW_DL_And_Format_ODM_V1.2.10\FW_DL_And_Format_ODM_V1.2.10\BG772AGLAAR01A05_QDM065-EA_01.001.01.052\BG772AGLAAR01A05_QDM065-EA_01.001.01.052\RK_03_00\Images\u-boot-backup.bin
2024-4-26_17:46:5 <--> Sending file ...
2024-4-26_17:46:5 <--> This might take a while .... please wait
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (1% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (2% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (3% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (4% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (5% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (6% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (7% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (8% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (9% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (10% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (11% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (12% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (13% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (14% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (15% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (16% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (17% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (18% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (19% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (20% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (21% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (22% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (23% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (24% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (25% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (26% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (27% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (28% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (29% completed)     
2024-4-26_17:46:5 <--> Writing image "u-boot-backup.bin" to device ... (30% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (31% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (32% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (33% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (34% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (35% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (36% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (37% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (38% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (39% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (40% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (41% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (42% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (43% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (44% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (45% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (46% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (47% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (48% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (49% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (50% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (51% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (52% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (53% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (54% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (55% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (56% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (57% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (58% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (59% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (60% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (61% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (62% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (63% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (64% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (65% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (66% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (67% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (68% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (69% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (70% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (71% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (72% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (73% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (74% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (75% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (76% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (77% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (78% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (79% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (80% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (81% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (82% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (83% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (84% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (85% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (86% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (87% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (88% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (89% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (90% completed)     
2024-4-26_17:46:6 <--> Writing image "u-boot-backup.bin" to device ... (91% completed)     
2024-4-26_17:46:7 <--> Writing image "u-boot-backup.bin" to device ... (92% completed)     
2024-4-26_17:46:7 <--> Writing image "u-boot-backup.bin" to device ... (93% completed)     
2024-4-26_17:46:7 <--> Writing image "u-boot-backup.bin" to device ... (94% completed)     
2024-4-26_17:46:7 <--> Writing image "u-boot-backup.bin" to device ... (95% completed)     
2024-4-26_17:46:7 <--> Writing image "u-boot-backup.bin" to device ... (96% completed)     
2024-4-26_17:46:7 <--> Writing image "u-boot-backup.bin" to device ... (97% completed)     
2024-4-26_17:46:7 <--> Writing image "u-boot-backup.bin" to device ... (98% completed)     
2024-4-26_17:46:7 <--> Writing image "u-boot-backup.bin" to device ... (99% completed)     
2024-4-26_17:46:7 <--> Writing image "u-boot-backup.bin" to device ... (100% completed)     
2024-4-26_17:46:7 <-->  Done.
2024-4-26_17:46:7 <-->  Write: loadb 0xB8010000
2024-4-26_17:46:7 <-->  ...
2024-4-26_17:46:7 <-->  Done.
2024-4-26_17:46:7 <-->  Read: 3 \fpattern(## Ready for binary (kermit) download*) with timeout 3000
2024-4-26_17:46:7 <-->  ...
2024-4-26_17:46:7 <-->  Done.
2024-4-26_17:46:7 <--> Writing image "system_header_backup_alt1250_E0_BZ.bin" to device ... (46% completed)     
2024-4-26_17:46:7 <--> Writing image "system_header_backup_alt1250_E0_BZ.bin" to device ... (88% completed)     
2024-4-26_17:46:7 <--> Writing image "u-boot-backup.bin" to device ... (100% completed)     
2024-4-26_17:46:7 <-->  Done.
2024-4-26_17:46:7 <-->  Write: erase 0xB8000000 "+1000"
2024-4-26_17:46:7 <-->  ...
2024-4-26_17:46:7 <-->  Done.
2024-4-26_17:46:7 <-->  Read: 10 \fpattern(Erased *#) with timeout 10000
2024-4-26_17:46:7 <-->  ...
2024-4-26_17:46:7 <-->  Done.
2024-4-26_17:46:7 <-->  Write: loadb 0xB8011000
2024-4-26_17:46:7 <-->  ...
2024-4-26_17:46:7 <-->  Done.
2024-4-26_17:46:7 <-->  Read: 3 \fpattern(## Ready for binary (kermit) download*) with timeout 3000
2024-4-26_17:46:7 <-->  ...
2024-4-26_17:46:7 <-->  Done.
2024-4-26_17:46:7 <--> Writing image "u-boot.bin" to device ... (1% completed)     
2024-4-26_17:46:7 <--> Writing image "u-boot.bin" to device ... (2% completed)     
2024-4-26_17:46:7 <--> Writing image "u-boot.bin" to device ... (3% completed)     
2024-4-26_17:46:7 <--> Writing image "u-boot.bin" to device ... (4% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (5% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (6% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (7% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (8% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (9% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (10% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (11% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (12% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (13% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (14% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (15% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (16% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (17% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (18% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (19% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (20% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (21% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (22% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (23% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (24% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (25% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (26% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (27% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (28% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (29% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (30% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (31% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (32% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (33% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (34% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (35% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (36% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (37% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (38% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (39% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (40% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (41% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (42% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (43% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (44% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (45% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (46% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (47% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (48% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (49% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (50% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (51% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (52% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (53% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (54% completed)     
2024-4-26_17:46:8 <--> Writing image "u-boot.bin" to device ... (55% completed)     
2024-4-26_17:46:9 <--> Writing image "u-boot.bin" to device ... (56% completed)     
2024-4-26_17:46:9 <--> Writing image "u-boot.bin" to device ... (57% completed)     
2024-4-26_17:46:9 <--> Writing image "u-boot.bin" to device ... (58% completed)     
2024-4-26_17:46:9 <--> Writing image "u-boot.bin" to device ... (59% completed)     
2024-4-26_17:46:9 <--> Writing image "u-boot.bin" to device ... (60% completed)     
2024-4-26_17:46:9 <--> Writing image "u-boot.bin" to device ... (61% completed)     
2024-4-26_17:46:9 <--> Writing image "u-boot.bin" to device ... (62% completed)     
2024-4-26_17:46:9 <--> Writing image "u-boot.bin" to device ... (63% completed)     
2024-4-26_17:46:9 <--> Writing image "u-boot.bin" to device ... (64% completed)     
2024-4-26_17:46:9 <--> Writing image "u-boot.bin" to device ... (65% completed)     
2024-4-26_17:46:9 <--> Writing image "u-boot.bin" to device ... (66% completed)     
2024-4-26_17:46:9 <--> Writing image "u-boot.bin" to device ... (67% completed)     
2024-4-26_17:46:9 <--> Writing image "u-boot.bin" to device ... (68% completed)     
2024-4-26_17:46:9 <--> Writing image "u-boot.bin" to device ... (69% completed)     
2024-4-26_17:46:9 <--> Writing image "u-boot.bin" to device ... (70% completed)     
2024-4-26_17:46:9 <--> Writing image "u-boot.bin" to device ... (71% completed)     
2024-4-26_17:46:9 <--> Writing image "u-boot.bin" to device ... (72% completed)     
